genome_a,genome_b,edge,Phylogenetic distance (GTDB),Functional distance (KO jaccard),category
MarDB_Prochlorococcus_sp_AG-402-G06,MarDB_Thalassolituus_sp_UBA2535,0,2.792120869,0.690894243,unlinked
MarDB_Pseudoalteromonas_distincta,MAGsDB_PARI01,0,2.138182189,0.65344766,unlinked
MAGsDB_PASL01,MAGsDB_NZWX01,0,2.747188527,0.68305304,unlinked
MarRef_Tistrella_mobilis_KA081020-065,MAGsDB_NYVM01,0,1.2404403,0.594896889,unlinked
MarDB_GCA_003444075.1_ASM344407v1,MAGsDB_DEPK01,0,2.436358406,0.671869194,unlinked
MAGsDB_DGLO01,MAGsDB_TARA_MED_MAG_00015,0,2.319208327,0.645904855,unlinked
MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-O20,MAGsDB_DDGB01,0,2.317382237,0.704738761,unlinked
MAGsDB_NZEX01,MarDB_Caulobacter_crescentus_OR37,0,1.970625317,0.624203822,unlinked
MAGsDB_NZDS01,MarDB_Vibrio_splendidus_strain_UCD-FRSSP16_15,0,1.668544102,0.625666864,unlinked
MAGsDB_DDEJ01,MAGsDB_TARA_MED_MAG_00042,0,1.814577652,0.555555556,unlinked
MAGsDB_DKPQ01,MarDB_Halomonas_lionensis_RHS90,0,2.356428527,0.634228188,unlinked
MarRef_Prochlorococcus_sp_MIT_0604,MAGsDB_DAHO01,0,3.235224137,0.785907859,unlinked
MAGsDB_TARA_PSW_MAG_00100,MAGsDB_TARA_MED_MAG_00013,0,3.052406826,0.671584349,unlinked
MAGsDB_PAFS01,MAGsDB_PBIY01,0,2.509585674,0.691684665,unlinked
MAGsDB_PBDQ01,MarRef_Prochlorococcus_marinus_bv_HNLC2,0,2.881852487,0.658424382,unlinked
MarDB_Acinetobacter_venetianus_CIP_110063,MarDB_GCF_900473925.1_N5,0,2.337216507,0.64599686,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-365-D07,MAGsDB_DLCB01,0,3.032069184,0.688109162,unlinked
MarDB_Prochlorococcus_sp_AG-449-G23,MAGsDB_TARA_MED_MAG_00107,0,3.308184304,0.712422787,unlinked
MarDB_GCA_003385605.1_ASM338560v1,MAGsDB_TARA_PSW_MAG_00030,0,2.370019686,0.577069458,unlinked
MAGsDB_NZLD01,MAGsDB_TARA_ANE_MAG_00030,0,2.45100482,0.792079208,unlinked
MarDB_GCA_003385605.1_ASM338560v1,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-O20,0,3.188246944,0.692351926,unlinked
MAGsDB_TARA_MED_MAG_00003,MAGsDB_TARA_PSW_MAG_00006,0,2.233115592,0.6280077,unlinked
MAGsDB_TARA_MED_MAG_00040,MAGsDB_DDJS01,0,2.467919814,0.660179641,unlinked
MAGsDB_TARA_MED_MAG_00043,MarDB_Pseudoalteromonas_undina_NCIMB_2128,0,2.198108521,0.669966997,unlinked
MAGsDB_TARA_MED_MAG_00032,MAGsDB_NYVA01,0,3.215814215,0.611637348,unlinked
MAGsDB_DBZA01,MAGsDB_NHBO01,0,2.155255343,0.644782609,unlinked
MAGsDB_TARA_MED_MAG_00014,MAGsDB_DCKY01,0,1.686429903,0.504304486,unlinked
MAGsDB_DAPJ01,MAGsDB_PBOD01,0,2.539792327,0.817826087,unlinked
MAGsDB_NYTG01,MAGsDB_TARA_RED_MAG_00011,0,2.204544294,0.645087236,unlinked
MarDB_Prochlorococcus_sp_AG-347-L21,MAGsDB_DIHQ01,0,3.396417127,0.682495859,unlinked
MAGsDB_DCXX01,MAGsDB_PBJN01,0,2.427570817,0.670826833,unlinked
MAGsDB_PBDQ01,MAGsDB_NHDS01,0,2.710359873,0.679190751,unlinked
MarDB_Pseudoalteromonas_distincta,MAGsDB_TARA_ION_MAG_00006,0,2.764230634,0.718506998,unlinked
MarDB_GCA_003452485.1_ASM345248v1,MAGsDB_DCQR01,0,2.398727318,0.652444444,unlinked
MarDB_Rhodobacteraceae_bacterium_REDSEA-S34_B6,MAGsDB_NZUQ01,0,2.563706802,0.635753252,unlinked
MAGsDB_NZFP01,MAGsDB_DKQI01,0,2.745478204,0.642345277,unlinked
MarDB_alpha_proteobacterium_SCGC_AAA536-K22,MAGsDB_TARA_ION_MAG_00033,0,2.691277444,0.824715615,unlinked
MAGsDB_PAHT02,MarDB_Pelagibacteraceae_bacterium_AG-337-G06,0,1.918685697,0.518780621,unlinked
MarDB_Prochlorococcus_sp_AG-673-L20,MAGsDB_PBNO01,0,3.415448227,0.688955997,unlinked
MAGsDB_TARA_PON_MAG_00002,MAGsDB_TARA_MED_MAG_00042,0,1.744939952,0.646726862,unlinked
MarRef_Halioglobus_japonicus_NBRC_107739,MarDB_Prochlorococcus_sp_AG-402-M23,0,2.718570627,0.67344449,unlinked
MAGsDB_TARA_PSW_MAG_00069,MarRef_Formosa_sp_Hel3_A1_48,0,2.664013115,0.632154006,unlinked
MAGsDB_PBMF01,MAGsDB_TARA_MED_MAG_00002,0,2.361224271,0.662952646,unlinked
MAGsDB_TARA_PSW_MAG_00067,MAGsDB_NHDS01,0,2.52506276,0.691422594,unlinked
MAGsDB_NZLM01,MAGsDB_PBDA01,0,2.239377227,0.792695473,unlinked
MAGsDB_DIHT01,MAGsDB_NHDO01,0,2.327637547,0.662959795,unlinked
MarDB_Prochlorococcus_sp_AG-347-L02,MAGsDB_TARA_RED_MAG_00002,0,2.973882908,0.659666128,unlinked
MAGsDB_TARA_ION_MAG_00001,MAGsDB_DEWY01,0,1.075877305,0.507746791,unlinked
MAGsDB_TARA_RED_MAG_00033,MAGsDB_PBSU01,0,2.006600931,0.689690722,unlinked
MAGsDB_TARA_MED_MAG_00136,MAGsDB_TARA_MED_MAG_00131,0,2.3938363,0.631779258,unlinked
MAGsDB_PBDA01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha9_Bin3,0,1.788732227,0.545650999,unlinked
MAGsDB_TARA_PSW_MAG_00006,MAGsDB_DEBM01,0,1.967094632,0.62381254,unlinked
MarDB_Marine_Group_III_euryarchaeote_CG-Epi1,MarDB_Alphaproteobacteria_bacterium_MarineAlpha9_Bin3,0,2.306901708,0.827146172,unlinked
MAGsDB_DAFX01,MAGsDB_TARA_PON_MAG_00013,0,1.783740527,0.803240741,unlinked
ProGenomes_309800_PRJNA12524,MAGsDB_PAFA01,0,2.723326057,0.807556675,unlinked
MAGsDB_NZAM01,MAGsDB_PAAY01,0,2.521556061,0.613746731,unlinked
MarDB_Prochlorococcus_sp_AG-347-I06,MarDB_Prochlorococcus_sp_AG-409-M05,0,0.644642227,0.313699537,unlinked
MAGsDB_DANB01,MarDB_SAR406_cluster_bacterium_SCGC_AAA160-B08,0,2.855715847,0.785224676,unlinked
MAGsDB_PBYE01,MAGsDB_DDEL01,0,1.947818517,0.630609353,unlinked
MAGsDB_PBFD01,MAGsDB_TARA_PON_MAG_00029,0,1.982400676,0.593699077,unlinked
MAGsDB_PAAU01,MAGsDB_TARA_MED_MAG_00062,0,2.445249254,0.680424528,unlinked
MAGsDB_DIIG01,MAGsDB_NZHI01,0,2.113298227,0.677165354,unlinked
MAGsDB_TARA_MED_MAG_00060,MAGsDB_PBDS01,0,2.433174074,0.814147018,unlinked
MAGsDB_PBKS01,MAGsDB_DBUX01,0,2.679187044,0.694110921,unlinked
MAGsDB_NZGS01,MAGsDB_NYSL01,0,3.067679947,0.67597254,unlinked
MAGsDB_PBTN01,MarRef_Synechococcus_sp_WH_8102,0,2.567130697,0.628999319,unlinked
MAGsDB_NZVE01,MAGsDB_TARA_SOC_MAG_00001,0,1.069552247,0.551491819,unlinked
MAGsDB_DANX01,MarDB_GCF_003731635.1_ASM373163v1,0,2.560144942,0.821327684,unlinked
MarDB_Salegentibacter_mishustinae_strain_DSM_23404_1,MAGsDB_NYWG01,0,2.524746847,0.638087031,unlinked
MAGsDB_DELD01,MarDB_SAR116_cluster_bacterium_MED-G06,0,1.306032227,0.561078794,unlinked
MarDB_alpha_proteobacterium_HIMB114,MAGsDB_PAFB01,0,1.759002227,0.566352027,unlinked
MAGsDB_PBNZ01,MAGsDB_TARA_PSW_MAG_00036,0,2.631644914,0.687445127,unlinked
MAGsDB_PBEX01,MAGsDB_PARG01,0,2.191607813,0.615494297,unlinked
MAGsDB_PBWG01,MarDB_Erythrobacter_sp_REDSEA-S34_B3,0,3.151771727,0.669665167,unlinked
MAGsDB_PAHD01,MAGsDB_PAKC01,0,2.165792727,0.608794974,unlinked
MAGsDB_PBEW01,MarDB_Prochlorococcus_sp_scB243_498I20,0,3.060177314,0.669505963,unlinked
MAGsDB_PBOM01,MAGsDB_TARA_RED_MAG_00053,0,2.052837324,0.627333333,unlinked
MarDB_Prochlorococcus_sp_AG-355-A09,MarDB_Prochlorococcus_sp_AG-402-C22,0,0.055536672,0.283548143,unlinked
MarDB_Prochlorococcus_sp_AG-355-M18,MAGsDB_PAAF01,0,2.995749314,0.69716271,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin9,MarDB_Synechococcus_sp_MIT_S9509,0,2.418247807,0.66842864,unlinked
MAGsDB_TARA_ANE_MAG_00044,MAGsDB_NYVR01,0,2.520514314,0.681289641,unlinked
MAGsDB_NZAK01,MAGsDB_PASE01,0,2.434677737,0.677505738,unlinked
MAGsDB_DAFS01,MAGsDB_DGPT01,0,2.829705727,0.816650626,unlinked
MAGsDB_DBVB01,MAGsDB_TARA_PSE_MAG_00093,0,2.899298243,0.677222222,unlinked
MarDB_alpha_proteobacterium_SCGC_AAA536-K22,MAGsDB_TARA_MED_MAG_00015,0,2.039552227,0.549317147,unlinked
MAGsDB_TARA_RED_MAG_00043,MarDB_Prochlorococcus_sp_AG-424-E18,0,2.923322934,0.690588235,unlinked
MAGsDB_DDZT01,MarDB_Salinicola_salarius_1A01339,0,2.263292178,0.707618394,unlinked
MarDB_Methylophilales_bacterium_HTCC2181,MAGsDB_DEBC01,0,1.959339767,0.589859665,unlinked
MAGsDB_TARA_MED_MAG_00077,MAGsDB_PBKH01,0,2.197180314,0.64762931,unlinked
MAGsDB_TARA_ANW_MAG_00004,MarDB_Salinisphaera_shabanensis,0,1.851052227,0.530448104,unlinked
MarDB_Prochlorococcus_marinus_SCGC_AAA795-J16,MAGsDB_TARA_ASE_MAG_00008,0,3.094099154,0.63372093,unlinked
MarDB_Vibrio_sp_10N_286_48_B8,MarDB_Porticoccaceae_bacterium_UBA3436,0,0.968868928,0.557659208,unlinked
MAGsDB_PBFL01,MAGsDB_TARA_ANW_MAG_00034,0,1.1782888,0.487897126,unlinked
MAGsDB_DAZE01,MarDB_Prochlorococcus_sp_AG-355-O17,0,3.494733657,0.794413408,unlinked
MAGsDB_DHZF01,MAGsDB_DEXT01,0,2.370586034,0.552380952,unlinked
MAGsDB_TARA_ANE_MAG_00006,MAGsDB_TARA_ANE_MAG_00020,0,2.019885221,0.552033493,unlinked
MAGsDB_TARA_ASW_MAG_00011,MAGsDB_PBDW01,0,2.44002698,0.80058651,unlinked
MAGsDB_TARA_MED_MAG_00050,MAGsDB_TARA_ANW_MAG_00023,0,2.86820106,0.661172161,unlinked
MAGsDB_DEBO01,MarDB_SAR116_cluster_bacterium_AG-447-C21,0,1.420970907,0.4648898,unlinked
MAGsDB_PBTN01,MAGsDB_DAFJ01,0,2.668793515,0.832510578,unlinked
MAGsDB_NZEX01,MarDB_GCF_003788585.1_ASM378858v1,0,1.862698503,0.625766871,unlinked
MAGsDB_DGPO01,MarDB_GCA_003602455.1_ASM360245v1,0,2.612463674,0.788571429,unlinked
MarDB_Prochlorococcus_sp_AG-388-E21,MAGsDB_PBDS01,0,2.873148227,0.696653629,unlinked
MarDB_Alteromonas_sp_V450,MAGsDB_TARA_PON_MAG_00016,0,2.72359505,0.701938611,unlinked
MAGsDB_TARA_PSW_MAG_00069,MAGsDB_TARA_MED_MAG_00072,0,1.42597186,0.489957717,unlinked
MAGsDB_PAUJ01,MAGsDB_TARA_ANE_MAG_00004,0,1.546032227,0.499434389,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-390-A23,MAGsDB_DEYM01,0,3.076682237,0.697066667,unlinked
MAGsDB_PBCX01,MAGsDB_TARA_ANW_MAG_00040,0,3.101322414,0.700659564,unlinked
MarDB_Pseudoalteromonas_sp_H105,MAGsDB_PBVT01,0,1.777411227,0.644492132,unlinked
MarDB_GCA_003539805.1_ASM353980v1,MAGsDB_PABS01,0,0.897217964,0.4792498,unlinked
MAGsDB_PASO01,MAGsDB_TARA_MED_MAG_00013,0,2.26511384,0.563004032,unlinked
MAGsDB_NZHK01,MarDB_Prochlorococcus_sp_AG-676-L21,0,3.124889027,0.690265487,unlinked
MAGsDB_PBRN01,MarDB_Cryomorphaceae_bacterium_ASP1005a,0,1.821602227,0.604477612,unlinked
MAGsDB_TARA_RED_MAG_00033,MAGsDB_TARA_MED_MAG_00086,0,2.373017117,0.684925094,unlinked
MAGsDB_PAST01,MarDB_Sulfitobacter_sp_HI0054,0,3.205882227,0.68366118,unlinked
MarDB_Glaciecola_mesophila_KMM_241,MarRef_Candidatus_Nitrosopelagicus_brevis_CN25,0,2.076309994,0.847556779,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin7,MAGsDB_PAJP01,0,1.794339727,0.669127225,unlinked
MAGsDB_DEBF01,MAGsDB_PAFH01,0,2.653696364,0.674680691,unlinked
MarDB_Nitrosopumilus_sp_BACL13_MAG-121220-bin23,MarDB_Prochlorococcus_sp_AG-424-E18,0,2.926872966,0.786281179,unlinked
MAGsDB_PASA01,MAGsDB_TARA_ANE_MAG_00030,0,2.60227684,0.807109941,unlinked
MarDB_SAR406_cluster_bacterium_SCGC_AAA160-I06,MarDB_GCA_003448535.1_ASM344853v1,0,1.918730127,0.629746835,unlinked
MarDB_GCA_003519765.1_ASM351976v1,MAGsDB_DAUW01,0,2.928987614,0.764973958,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha3_Bin7,MarDB_Prochlorococcus_sp_AG-424-P23,0,3.229384417,0.657442748,unlinked
MarDB_Prochlorococcus_sp_AG-402-G06,MAGsDB_TARA_ANW_MAG_00032,0,3.401853974,0.67503767,unlinked
MarDB_Prochlorococcus_sp_AG-347-J22,MAGsDB_TARA_PSW_MAG_00006,0,2.349600632,0.621312462,unlinked
MAGsDB_DBVI01,MarRef_Synechococcus_sp_CC9311,0,2.029623424,0.622810956,unlinked
MAGsDB_DJLG01,MAGsDB_DGPN01,0,2.641266827,0.612359551,unlinked
MAGsDB_DBTD01,MAGsDB_DBSX01,0,2.030384794,0.57043407,unlinked
MarDB_Vibrio_sp_10N_286_48_B8,MAGsDB_NHBL01,0,2.316882948,0.743872972,unlinked
MarDB_Pseudoalteromonas_lipolytica_UCD-48B,MAGsDB_DLQI01,0,2.293615337,0.601473543,unlinked
MAGsDB_NZKZ01,MarDB_Prochlorococcus_sp_AG-424-P23,0,3.11010017,0.697796935,unlinked
MAGsDB_DEAM01,MAGsDB_NHER01,0,1.973084965,0.659574468,unlinked
MAGsDB_TARA_ANW_MAG_00001,MAGsDB_NZHI01,0,2.421738227,0.664744646,unlinked
MAGsDB_TARA_ION_MAG_00001,MAGsDB_TARA_PSW_MAG_00057,0,2.755543736,0.80085197,unlinked
MAGsDB_TARA_ANW_MAG_00032,MarDB_Erythrobacter_sp_REDSEA-S34_B3,0,1.572278004,0.559463211,unlinked
MAGsDB_TARA_RED_MAG_00001,MAGsDB_PBEF01,0,2.756044817,0.65506653,unlinked
MAGsDB_DLCF01,MAGsDB_TARA_MED_MAG_00010,0,2.329491034,0.583452211,unlinked
MarDB_Prochlorococcus_sp_AG-424-P18,MarDB_Prochlorococcus_sp_AG-355-G23,0,0.022992227,0.249626308,unlinked
MAGsDB_NZIJ01,MarRef_Prochlorococcus_marinus_str_MIT_9301,0,3.138029527,0.65327381,unlinked
MAGsDB_TARA_PSE_MAG_00009,MarDB_GCA_003523185.1_ASM352318v1,0,2.597172195,0.619755245,unlinked
MAGsDB_PBRM01,MAGsDB_DDNP01,0,1.831842627,0.643139191,unlinked
MarDB_Pseudoalteromonas_arabiensis_JCM_17292,MarDB_SAR116_cluster_bacterium_AG-426-I14,0,1.967352127,0.676928649,unlinked
MarDB_GCA_003526745.1_ASM352674v1,MAGsDB_TARA_PSW_MAG_00089,0,2.17459741,0.637381568,unlinked
MAGsDB_TARA_MED_MAG_00040,MAGsDB_TARA_ION_MAG_00047,0,2.2786675,0.597622028,unlinked
MAGsDB_PARL01,MAGsDB_TARA_ION_MAG_00016,0,2.526722247,0.680555556,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-390-L03,MarRef_Synechococcus_sp_WH_8020,0,2.940558207,0.651558074,unlinked
MAGsDB_PAWM01,MarDB_Prochlorococcus_sp_AG-363-C20,0,2.818018627,0.679669031,unlinked
MAGsDB_TARA_RED_MAG_00016,MAGsDB_DKOA01,0,1.893214055,0.669283098,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-337-I02,MAGsDB_DAMG01,0,2.819283747,0.796690307,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-426-M19,MarDB_Prochlorococcus_sp_AG-402-L23,0,3.468332687,0.644002211,unlinked
MAGsDB_TARA_MED_MAG_00035,MAGsDB_TARA_ION_MAG_00006,0,1.0571602,0.481675393,unlinked
MAGsDB_DLCB01,MAGsDB_DCYW01,0,3.068179074,0.824286514,unlinked
MAGsDB_DBZA01,MAGsDB_DENU01,0,2.542117889,0.683375959,unlinked
MAGsDB_DJMC01,MarDB_Candidatus_Pelagibacter_ubique_HIMB083,0,2.079383754,0.630586968,unlinked
MarDB_Marinobacterium_litorale,MAGsDB_TARA_PSW_MAG_00036,0,2.429474914,0.675591773,unlinked
MAGsDB_DAON01,MAGsDB_PAPI01,0,3.164777462,0.817239755,unlinked
MAGsDB_PAAR01,MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-M22,0,1.801832237,0.60316414,unlinked
MAGsDB_NZZE01,MarDB_Synechococcus_sp_WH8016,0,2.265741194,0.661137441,unlinked
MAGsDB_NZJW01,MarDB_Prochlorococcus_marinus_SCGC_AAA795-I06,0,3.267358227,0.662729659,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-390-A23,MarDB_Sulfitobacter_sp_HI0054,0,2.251412237,0.638984509,unlinked
MAGsDB_NHEN01,MAGsDB_DDEH01,0,2.460532227,0.613845322,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-414-M23,MAGsDB_TARA_PSW_MAG_00017,0,2.798798424,0.711023622,unlinked
MAGsDB_NHDL01,MAGsDB_TARA_MED_MAG_00053,0,2.589012074,0.758964143,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-349-L17,MAGsDB_PADB01,0,1.673082237,0.602971311,unlinked
MAGsDB_DLRH01,MAGsDB_TARA_PON_MAG_00033,0,2.336254902,0.803404255,unlinked
MAGsDB_TARA_ANW_MAG_00009,MAGsDB_DFWB01,0,2.165572227,0.614817688,unlinked
MAGsDB_TARA_RED_MAG_00045,MarDB_Prochlorococcus_sp_AG-347-I15,0,3.125206534,0.66920345,unlinked
MAGsDB_TARA_ANW_MAG_00012,MAGsDB_DAHJ01,0,2.516360574,0.811435523,unlinked
MAGsDB_PBEW01,MAGsDB_NZIP01,0,2.368111314,0.603080569,unlinked
MarDB_Alcanivorax_sp_UBA1911,MAGsDB_TARA_ANW_MAG_00013,0,2.156957753,0.67369727,unlinked
MarDB_Prochlorococcus_sp_AG-347-C10,MarDB_Prochlorococcus_sp_AG-355-K03,0,0.037936664,0.366972477,unlinked
MAGsDB_NZXW01,MAGsDB_DFVG01,0,2.935542227,0.636737748,unlinked
MarDB_Candidatus_Pelagibacter_ubique_SCGC_AAA795-F16,MAGsDB_DAME01,0,2.868037237,0.794404684,unlinked
MarDB_Prochlorococcus_sp_AG-355-G23,MarRef_Candidatus_Nitrosopelagicus_brevis_CN25,0,2.966442324,0.792819305,unlinked
MAGsDB_PAHD01,MAGsDB_TARA_IOS_MAG_00012,0,2.743721614,0.617212588,unlinked
MarDB_GCA_003452485.1_ASM345248v1,MarRef_Vibrionaceae_bacterium_NSCS20N07D,0,2.057701957,0.626807347,unlinked
MarDB_Salegentibacter_mishustinae_strain_DSM_23404_1,MarDB_Thalassolituus_sp_ESRF-bin27,0,2.682755147,0.620104439,unlinked
MAGsDB_PBDC01,MarDB_Pelagibacteraceae_bacterium_AG-404-P08,0,1.578022227,0.627363184,unlinked
MarDB_Roseovarius_indicus_strain_DSM_26383,MarRef_Alteromonas_sp_SN2,0,2.362954031,0.553972104,unlinked
MAGsDB_PBRL01,MAGsDB_TARA_PSE_MAG_00041,0,2.621582014,0.667597765,unlinked
MAGsDB_TARA_MED_MAG_00014,MarDB_Prochlorococcus_sp_AG-418-I20,0,2.662615903,0.65419708,unlinked
MarDB_Sphingobium_xenophagum_strain_UBA2525,MarDB_Prochlorococcus_sp_AG-418-D13,0,3.155195764,0.675442205,unlinked
MarDB_Prochlorococcus_sp_AG-402-N08,MarRef_Synechococcus_sp_WH_7803,0,0.867672227,0.312463768,unlinked
MAGsDB_TARA_PSW_MAG_00113,MAGsDB_DEYN01,0,2.135561316,0.614292707,unlinked
MAGsDB_DDNM01,MarDB_Alcanivorax_sp_P2S70,0,2.070029227,0.62397501,unlinked
MAGsDB_NHEZ01,MAGsDB_NYWU01,0,2.538542227,0.720670391,unlinked
MAGsDB_TARA_PON_MAG_00005,MarDB_Prochlorococcus_sp_AG-402-L09,0,2.841158227,0.641089109,unlinked
MarDB_Algoriphagus_ornithinivorans_strain_DSM_15282,MAGsDB_TARA_ANW_MAG_00020,0,2.584878975,0.60058309,unlinked
MarDB_Flavobacteriaceae_bacterium_UBA5954,MAGsDB_TARA_PSW_MAG_00028,0,2.122973554,0.666519239,unlinked
MAGsDB_DEYN01,MAGsDB_NZID01,0,2.576713374,0.606169666,unlinked
MAGsDB_DKFX01,MarDB_GCA_003445215.1_ASM344521v1,0,3.011602237,0.670216812,unlinked
MAGsDB_TARA_PSE_MAG_00038,MAGsDB_DJLW01,0,1.926958374,0.653968254,unlinked
MAGsDB_DGAM01,MAGsDB_TARA_MED_MAG_00046,0,0.906757454,0.487615347,unlinked
MAGsDB_TARA_ANE_MAG_00057,MarDB_SAR116_cluster_bacterium_AG-426-I14,0,2.321807382,0.604997597,unlinked
MAGsDB_DATW01,MarDB_Prochlorococcus_sp_AG-355-I04,0,3.427955742,0.808069164,unlinked
MarDB_Prochlorococcus_sp_AG-402-O21,MarRef_Chromohalobacter_salexigens_DSM_3043,0,2.724591381,0.678532902,unlinked
MAGsDB_PARL01,MAGsDB_TARA_RED_MAG_00091,0,2.414893734,0.731805158,unlinked
MAGsDB_DFMC01,MarDB_Synechococcus_sp_AG-679-B05,0,2.217721352,0.666391412,unlinked
MarDB_Prochlorococcus_sp_AG-363-P19,MarDB_SAR406_cluster_bacterium_SCGC_AAA160-B08,0,2.553108227,0.728380024,unlinked
MAGsDB_DKPX01,MAGsDB_TARA_ANE_MAG_00029,0,2.092785308,0.693565401,unlinked
MarDB_GCA_003523185.1_ASM352318v1,MAGsDB_DGPT01,0,1.136882195,0.438697318,unlinked
MAGsDB_DCWS01,MarDB_Prochlorococcus_marinus_MIT_9314,0,2.545364987,0.667250438,unlinked
MarRef_Pseudodesulfovibrio_profundus_strain_500-1,MarDB_GCA_003486205.1_ASM348620v1,0,1.741589974,0.628592758,unlinked
MAGsDB_TARA_PSW_MAG_00029,MarDB_Pelagibacteraceae_bacterium_AG-333-C14,0,1.935304497,0.611241218,unlinked
MAGsDB_PAFF01,MarDB_GCA_003331925.1_ASM333192v1,0,2.716416816,0.681214421,unlinked
MAGsDB_PAPG01,MAGsDB_PBDA01,0,2.123355934,0.62994012,unlinked
MAGsDB_PBTT01,MAGsDB_DJIA01,0,2.359313957,0.653557225,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-461-B04,MarDB_Vibrio_chagasii_strain_LC2-408,0,2.015371437,0.722818312,unlinked
MarDB_Synechococcus_sp_MIT_S9509,MAGsDB_TARA_SOC_MAG_00001,0,2.419007827,0.622123894,unlinked
MarDB_Ornithinimicrobium_sp_CNJ-824,MAGsDB_TARA_PSE_MAG_00005,0,2.553146046,0.606175973,unlinked
MAGsDB_TARA_ANW_MAG_00042,MarDB_Citreicella_sp_SE45,0,2.457363226,0.663079777,unlinked
MAGsDB_TARA_MED_MAG_00035,MarDB_Prochlorococcus_sp_AG-409-A10,0,3.019827314,0.643406268,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-439-F23,MAGsDB_DJLZ01,0,1.442282237,0.675187032,unlinked
MAGsDB_NZLE01,MarDB_Vibrio_cyclitrophicus_FF75_2,0,2.234618943,0.664893617,unlinked
MAGsDB_DGLO01,MAGsDB_PAZP01,0,2.444603927,0.704387991,unlinked
MAGsDB_DKOG01,MAGsDB_DFMJ01,0,2.41240475,0.614997905,unlinked
MAGsDB_TARA_PSE_MAG_00011,MAGsDB_NZNV01,0,2.356256394,0.652689152,unlinked
MarDB_Bacteroidetes_bacterium_SCGC_AAA795-G10,MAGsDB_TARA_IOS_MAG_00020,0,3.089579759,0.617461229,unlinked
MarDB_Bacteroidetes_bacterium_SCGC_AAA795-G10,MAGsDB_NZXT01,0,2.849892993,0.692743363,unlinked
MAGsDB_TARA_RED_MAG_00033,MAGsDB_TARA_PSW_MAG_00030,0,1.756313683,0.684261036,unlinked
MarDB_GCA_003332015.1_ASM333201v1,MAGsDB_TARA_IOS_MAG_00003,0,1.349215993,0.599120879,unlinked
MarRef_Maribacter_sp_MAR_2009_60,MarDB_Pelagibacteraceae_bacterium_AG-390-A23,0,3.184243307,0.699484294,unlinked
MAGsDB_DCWU01,MAGsDB_PBID01,0,2.479208514,0.668049793,unlinked
MarDB_GCA_003514305.1_ASM351430v1,MAGsDB_PBRQ01,0,0.869112227,0.536585366,unlinked
MarDB_Donghicola_eburneus_strain_DSM_29127,MAGsDB_TARA_ANE_MAG_00030,0,2.736248144,0.830949762,unlinked
MAGsDB_PBHD01,MAGsDB_NHFA01,0,3.057012227,0.76329331,unlinked
MAGsDB_DBTA01,MarDB_Bacteroidetes_bacterium_MED-G17,0,2.258547127,0.691299166,unlinked
MAGsDB_TARA_MED_MAG_00042,MarDB_GCF_900473935.1_UW105,0,2.519950798,0.633221315,unlinked
MarDB_Pseudoalteromonas_sp_SCSIO_11900,MAGsDB_PBKK01,0,2.172296224,0.669169796,unlinked
MAGsDB_NZHK01,MAGsDB_PBEB01,0,2.034863027,0.678030303,unlinked
MarDB_marine_actinobacterium_MedAcidiG1,MAGsDB_PAOO01,0,2.122642777,0.621604548,unlinked
MAGsDB_PBBX01,MAGsDB_DEYK01,0,2.294795254,0.640214797,unlinked
MAGsDB_PAVX01,MarDB_GCA_003539805.1_ASM353980v1,0,2.886416064,0.725913621,unlinked
MAGsDB_NZHT01,MAGsDB_TARA_PSW_MAG_00048,0,2.617730453,0.622975709,unlinked
MAGsDB_TARA_PSW_MAG_00046,MarDB_Pelagibacteraceae_bacterium_AG-349-O05,0,1.525473488,0.617823479,unlinked
MAGsDB_PBFG01,MAGsDB_TARA_ION_MAG_00011,0,2.375544227,0.609318996,unlinked
ProGenomes_575788_PRJEA32815,MarDB_Pelagibacteraceae_bacterium_AG-325-C03,0,2.178655475,0.740199572,unlinked
MarDB_Oceanicola_sp_22II-s11g,MAGsDB_TARA_PON_MAG_00039,0,1.337859304,0.546147673,unlinked
MarDB_Prochlorococcus_sp_AG-402-B05,MAGsDB_DEZT01,0,2.527426427,0.665634675,unlinked
MarDB_Rhodobacteraceae_bacterium_REDSEA-S02_B3,MAGsDB_NHDG01,0,2.868123644,0.677001388,unlinked
